STCNTYBR,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
6093,623940.0,611907.0,608075.0,587495.0,583000.0,610428.0,667768.0,673005.0,732383.0,754572.0,669092.0
6095,3265577.0,3262037.0,3324560.0,3300898.0,3491737.0,3579623.0,3835865.0,4188632.0,4498839.0,4722330.0,4913520.0
6097,10220816.0,10070773.0,10303217.0,9992905.0,10412171.0,10601868.0,11682887.0,12284732.0,13141010.0,14792617.0,14562757.0
6099,5680925.0,5567923.0,5640036.0,5768607.0,6104681.0,6402761.0,6904345.0,7272744.0,7685713.0,8138058.0,8419985.0
6101,1214628.0,1232675.0,1255660.0,1241257.0,1302427.0,1412672.0,1583360.0,1692139.0,1762864.0,1884377.0,1930839.0
6103,591475.0,588312.0,599032.0,601915.0,626573.0,649289.0,666473.0,690824.0,756564.0,824114.0,895573.0
6105,93404.0,105428.0,108310.0,108440.0,111201.0,110815.0,123588.0,118122.0,122412.0,122622.0,116167.0
6107,3849740.0,3870506.0,3886999.0,3865419.0,3988911.0,4363063.0,4511159.0,4630737.0,4966221.0,5132426.0,5284612.0
6109,983631.0,937853.0,940927.0,897950.0,919908.0,944956.0,981284.0,1057522.0,1173297.0,1186141.0,1171367.0
6111,14209286.0,14650271.0,14949654.0,14897455.0,15462303.0,16163300.0,17295400.0,17818034.0,18816650.0,19685867.0,20113030.0
6113,2272196.0,2271132.0,2320830.0,2337399.0,2509853.0,2685034.0,2901465.0,3162991.0,3490616.0,3649483.0,3721365.0
6115,372451.0,372743.0,364810.0,334611.0,338038.0,317755.0,337873.0,364810.0,414309.0,398609.0,404881.0
8001,2795900.0,2843790.0,3023765.0,3285073.0,3378347.0,3513138.0,3757962.0,4001326.0,4298479.0,4521535.0,4803332.0
8003,389415.0,406465.0,413994.0,446868.0,445772.0,467676.0,491216.0,515177.0,528194.0,540225.0,570911.0
8005,9128828.0,10783844.0,11748292.0,12125181.0,12663032.0,13310693.0,13433056.0,14216070.0,14576939.0,14272478.0,14925344.0
8007,230269.0,228705.0,223298.0,242722.0,229370.0,234772.0,251239.0,271061.0,291865.0,305313.0,306753.0
8009,97657.0,95265.0,101383.0,98879.0,107075.0,98966.0,96956.0,97401.0,105081.0,101846.0,99457.0
8011,97350.0,89663.0,97444.0,94809.0,98199.0,101182.0,106019.0,107543.0,108610.0,108456.0,117850.0
8013,5993638.0,6201850.0,6662059.0,6826433.0,7369959.0,7654145.0,8479328.0,9241976.0,10093091.0,10278225.0,10513111.0
8014,921901.0,1017843.0,868544.0,886522.0,941740.0,1085919.0,1182562.0,1322352.0,1364222.0,1413237.0,1497795.0
8015,374881.0,379033.0,377523.0,389305.0,413243.0,442322.0,467793.0,497288.0,533139.0,560100.0,506548.0
8017,144240.0,141260.0,130188.0,154781.0,144822.0,143618.0,142884.0,146728.0,140590.0,141836.0,138596.0
8019,51200.0,61886.0,64002.0,68508.0,71617.0,70505.0,70278.0,70885.0,74386.0,65268.0,68582.0
8021,37762.0,41318.0,34523.0,29926.0,35096.0,34960.0,32711.0,47287.0,45453.0,46200.0,52130.0
8023,11805.0,10330.0,12130.0,9830.0,10731.0,11305.0,13174.0,,,,
8025,40091.0,39433.0,36490.0,33279.0,32118.0,28561.0,28730.0,30756.0,35771.0,35206.0,40339.0
8027,55638.0,55645.0,56797.0,44730.0,46671.0,45445.0,48808.0,53489.0,60777.0,62342.0,64404.0
8029,461283.0,474563.0,471007.0,499446.0,501942.0,503706.0,586333.0,586910.0,555382.0,518022.0,516568.0
8031,23567740.0,25777987.0,28922596.0,29233333.0,32348254.0,32260826.0,35006498.0,39023063.0,41812335.0,44605303.0,46646039.0
8033,33652.0,35234.0,31125.0,31080.0,31462.0,31121.0,33757.0,31661.0,33466.0,36703.0,35392.0
8035,3259573.0,3374552.0,3769012.0,3611028.0,3887381.0,4269539.0,4475607.0,4803434.0,5097315.0,5353952.0,5593871.0
8037,1449899.0,1409032.0,1370288.0,1385085.0,1422107.0,1556419.0,1700886.0,1896655.0,1997281.0,2059338.0,2057306.0
8039,96209.0,100965.0,94980.0,94984.0,101241.0,114308.0,128361.0,140545.0,142277.0,132519.0,149308.0
8041,5524297.0,5952933.0,5686126.0,6069551.0,6381793.0,6573559.0,7004956.0,7435287.0,7609731.0,8093918.0,8357106.0
8043,515512.0,528867.0,547180.0,544635.0,540622.0,553009.0,595231.0,625391.0,630647.0,622692.0,651446.0
8045,1281943.0,1147361.0,1141172.0,1131936.0,1099023.0,1142554.0,1208461.0,1248169.0,1310915.0,1405688.0,1483399.0
8047,30118.0,40311.0,,,,,,,,,
8049,275450.0,266219.0,261521.0,266066.0,274898.0,280724.0,305874.0,318468.0,347783.0,377252.0,417039.0
8051,394852.0,390147.0,375954.0,377215.0,393041.0,427892.0,420980.0,450152.0,475170.0,518308.0,512114.0
8053,19817.0,19321.0,13634.0,14071.0,14819.0,14946.0,16042.0,16134.0,16917.0,16995.0,16876.0
8055,90900.0,91599.0,81269.0,80268.0,79413.0,78634.0,79325.0,85876.0,88219.0,90325.0,93492.0
8057,26290.0,30258.0,27124.0,26202.0,29091.0,30422.0,32984.0,36061.0,39264.0,39444.0,43048.0
8059,8553850.0,9161038.0,9400949.0,9974148.0,10464817.0,10834971.0,11696726.0,12291927.0,13257619.0,13511657.0,13882617.0
8061,21465.0,23884.0,23526.0,27677.0,27741.0,28083.0,28388.0,27920.0,27407.0,27565.0,28782.0
8063,211844.0,221647.0,240355.0,260291.0,275133.0,309051.0,290968.0,288789.0,294738.0,292559.0,309652.0
8065,72894.0,74457.0,74725.0,80560.0,76197.0,78280.0,83811.0,93093.0,101502.0,113729.0,105924.0
8067,1170705.0,1227626.0,1296265.0,1559945.0,1439575.0,1628911.0,1697625.0,1473593.0,1587198.0,1553521.0,1555731.0
8069,4655907.0,4673402.0,4848438.0,5323772.0,5648503.0,6305296.0,6871211.0,7347325.0,7608287.0,7810409.0,8012158.0
8071,291972.0,309782.0,300754.0,303406.0,299996.0,296068.0,300817.0,316285.0,332338.0,340625.0,337640.0
8073,137003.0,137165.0,139758.0,142241.0,150344.0,145311.0,144872.0,144310.0,148570.0,151572.0,152731.0
8075,334624.0,347349.0,350813.0,395257.0,439241.0,427074.0,437439.0,457087.0,463373.0,449788.0,459679.0
8077,2286311.0,2229051.0,2214477.0,2277685.0,2282839.0,2357985.0,2468498.0,2502452.0,2687929.0,2823569.0,2773794.0
8079,14647.0,14843.0,13793.0,14488.0,12534.0,13389.0,14784.0,,0.0,13648.0,15288.0
8081,165374.0,147290.0,148026.0,156843.0,166392.0,165876.0,175210.0,181437.0,211348.0,218171.0,244659.0
8083,445033.0,450343.0,467114.0,470986.0,483470.0,490976.0,519503.0,511605.0,526593.0,540467.0,530934.0
8085,613308.0,596324.0,582423.0,580012.0,613477.0,638424.0,693143.0,734342.0,780564.0,843999.0,860383.0
8087,446374.0,467579.0,484463.0,508980.0,520969.0,545855.0,549135.0,587535.0,583058.0,621441.0,621633.0
8089,378430.0,376845.0,378958.0,393941.0,399097.0,398672.0,398371.0,404818.0,407859.0,407813.0,417463.0
8091,81753.0,84076.0,85232.0,92506.0,99673.0,95528.0,98687.0,112889.0,113799.0,125970.0,124886.0
8093,24723.0,27710.0,24732.0,25129.0,24499.0,25531.0,26130.0,27128.0,27540.0,29440.0,79964.0
8095,124630.0,123072.0,138479.0,162210.0,159610.0,157272.0,151447.0,155779.0,155845.0,162265.0,170482.0
8097,1092954.0,1000137.0,987934.0,1034314.0,1046552.0,1155587.0,1282800.0,1319701.0,1390517.0,1456959.0,1321871.0
8099,356478.0,350699.0,373856.0,393755.0,405354.0,394513.0,389548.0,389317.0,414299.0,390100.0,392502.0
8101,1462653.0,1526594.0,1502379.0,1498279.0,1488518.0,1476765.0,1606154.0,1720084.0,1672144.0,1719024.0,1754102.0
8103,185766.0,181653.0,180095.0,172566.0,164967.0,188020.0,191496.0,178537.0,178359.0,173377.0,169724.0
8105,276258.0,266216.0,279688.0,305782.0,286723.0,290419.0,289867.0,335406.0,329921.0,315765.0,334547.0
8107,586516.0,573809.0,603680.0,627268.0,646431.0,676097.0,740993.0,792114.0,795680.0,872683.0,858047.0
8109,14925.0,20929.0,22856.0,13586.0,15342.0,15745.0,18705.0,13352.0,13043.0,15156.0,17688.0
8111,5300.0,5714.0,6707.0,7028.0,6744.0,8479.0,9273.0,11121.0,11298.0,10772.0,13082.0
8113,289769.0,293417.0,270567.0,258890.0,270465.0,295682.0,298433.0,316908.0,366914.0,398271.0,383644.0
8115,65300.0,66685.0,74334.0,73648.0,75851.0,75008.0,72583.0,71310.0,76444.0,77490.0,79250.0
8117,637305.0,652148.0,636006.0,693829.0,751671.0,784612.0,854681.0,925086.0,1016256.0,1038174.0,1114227.0
8119,203655.0,199547.0,200740.0,212419.0,217449.0,227367.0,255545.0,268673.0,276810.0,278143.0,277401.0
8121,110860.0,111767.0,114539.0,122410.0,129632.0,119579.0,110046.0,110453.0,105457.0,113053.0,111628.0
8123,3043274.0,2916331.0,2930857.0,2980902.0,3073185.0,3280280.0,3358209.0,3505918.0,3804418.0,4012946.0,4426039.0
8125,338480.0,330807.0,354958.0,387637.0,420300.0,404035.0,398042.0,404362.0,403771.0,419601.0,428586.0
9001,28441198.0,30296859.0,31974840.0,33661962.0,34934495.0,37120191.0,42028962.0,47807609.0,48770627.0,47469990.0,48905706.0
9003,28198226.0,31048049.0,34462236.0,32914461.0,33718646.0,36894742.0,35854911.0,35968301.0,35990867.0,39464414.0,39423535.0
9005,4055213.0,4046700.0,4062135.0,4164456.0,4259073.0,4244049.0,4325823.0,4471052.0,4624968.0,4693383.0,4886241.0
9007,3462672.0,3489700.0,3585245.0,3592743.0,3617825.0,3584535.0,3640362.0,3757574.0,3975141.0,4066370.0,4235666.0
9009,18425674.0,19226162.0,19625593.0,20230051.0,22335171.0,22797616.0,25521241.0,27683566.0,29514666.0,30546719.0,32723486.0
9011,4557810.0,4168798.0,4098546.0,4250959.0,4265079.0,4298572.0,4493644.0,4755968.0,5022153.0,5146108.0,5331788.0
9013,2123009.0,2171405.0,2203921.0,2309810.0,2411736.0,2664795.0,2923623.0,3205683.0,3802074.0,2531028.0,2648240.0
9015,1374477.0,1382486.0,1492088.0,1526763.0,1546221.0,1589986.0,1611177.0,1567224.0,1594034.0,1620912.0,1666910.0
10001,1690972.0,1734672.0,1724834.0,1803621.0,1829471.0,1844511.0,1794641.0,1866767.0,1949141.0,2019018.0,2111495.0
10003,136969677.0,251225202.0,283357966.0,317138041.0,348804489.0,366124945.0,291117228.0,300802070.0,297699970.0,329818999.0,300911441.0
10005,31934989.0,37344817.0,38297941.0,44804321.0,45609386.0,47570175.0,51641607.0,53931294.0,58856220.0,66967006.0,76037716.0
11001,23057303.0,27360095.0,31664926.0,33135034.0,36465889.0,41313202.0,44775841.0,45996063.0,47135855.0,51442558.0,53321489.0
12001,3212581.0,3128360.0,3275647.0,3294203.0,3330377.0,3435608.0,3768387.0,3958436.0,4143680.0,4384637.0,4742457.0
12003,210379.0,216942.0,215881.0,200064.0,192809.0,187064.0,175335.0,177935.0,189079.0,209172.0,235072.0
12005,2472225.0,2397309.0,2559859.0,2465482.0,2484480.0,2690898.0,2432908.0,2560320.0,2762662.0,2919748.0,3637010.0
12007,162355.0,159187.0,161233.0,160590.0,164490.0,162066.0,178265.0,191466.0,205041.0,214833.0,204895.0
12009,7714660.0,7887459.0,7625958.0,7331448.0,7317127.0,7357535.0,7756854.0,8181937.0,8750752.0,9332480.0,9403673.0
12011,36760234.0,38076952.0,37616730.0,40130945.0,41817261.0,44095904.0,47653513.0,51795544.0,53359826.0,55886888.0,55525318.0
12013,156164.0,162915.0,109388.0,112005.0,119828.0,146239.0,155155.0,157941.0,165989.0,171533.0,221317.0
12015,3298202.0,3266486.0,3071451.0,3075688.0,3075164.0,3121397.0,3307450.0,3398898.0,3630917.0,3808303.0,3953995.0
12017,2370735.0,2351603.0,2268929.0,2215235.0,2127045.0,2089628.0,2112325.0,2154219.0,2216655.0,2309753.0,2283320.0
12019,1273119.0,1294961.0,1251464.0,1229631.0,1261423.0,1281985.0,1313759.0,1380796.0,1451565.0,1473142.0,1479607.0
12021,11689696.0,11056179.0,9980942.0,10788911.0,11270619.0,12560960.0,14068402.0,15439460.0,17257443.0,17689219.0,17337074.0
12023,785909.0,791552.0,765500.0,772505.0,743091.0,741332.0,961741.0,882023.0,1069578.0,974858.0,968643.0
12025,,,,,,,,,,,38309.0
12027,288228.0,278657.0,270288.0,308455.0,299422.0,309511.0,284799.0,300810.0,303188.0,323708.0,342086.0
12029,90385.0,97478.0,109147.0,119258.0,142870.0,214484.0,138639.0,97492.0,104745.0,113130.0,113989.0
12031,30353929.0,38307439.0,41531525.0,40734466.0,42563544.0,43875974.0,49796750.0,52078646.0,52050750.0,54741834.0,57538610.0
12033,3960387.0,4155811.0,3839897.0,3496408.0,3477304.0,3645454.0,3882589.0,4130137.0,4200748.0,5676114.0,5890979.0
12035,1527585.0,1548124.0,1425953.0,1424854.0,1418448.0,1413140.0,1405632.0,1494603.0,1623135.0,1687990.0,1749360.0
12037,260278.0,263529.0,190795.0,174962.0,184162.0,192223.0,210314.0,258121.0,290085.0,205598.0,223906.0
12039,214943.0,227035.0,215402.0,210546.0,198820.0,169200.0,174304.0,183874.0,187370.0,194526.0,222802.0
12041,107240.0,114295.0,117461.0,116435.0,120960.0,123402.0,123478.0,130597.0,145207.0,157735.0,149464.0
12043,62621.0,69677.0,67940.0,63130.0,62612.0,62559.0,57398.0,22973.0,31796.0,31302.0,32235.0
12045,237725.0,231395.0,181816.0,163686.0,174273.0,169111.0,191213.0,174448.0,189988.0,196678.0,314725.0
12047,68669.0,78424.0,79769.0,77399.0,77291.0,81962.0,78775.0,65774.0,74094.0,69706.0,69271.0
12049,400990.0,381864.0,404916.0,422268.0,386663.0,385518.0,383044.0,394317.0,414626.0,409747.0,418485.0
12051,456477.0,444108.0,377908.0,355331.0,356024.0,363221.0,376625.0,425494.0,419757.0,424441.0,455357.0
12053,2356180.0,2335008.0,2299754.0,2265910.0,2328445.0,2336732.0,2406436.0,2555668.0,2561061.0,2797040.0,2812853.0
12055,1506835.0,1471222.0,1348846.0,1495760.0,1465435.0,1449803.0,1490635.0,1479970.0,1477919.0,1492771.0,1506954.0
12057,21203579.0,21438348.0,23079113.0,23511144.0,25666733.0,25599527.0,27472633.0,30191780.0,31650748.0,31708079.0,30972697.0
12059,225257.0,156837.0,147151.0,146917.0,142013.0,144888.0,150942.0,159826.0,166808.0,143925.0,147887.0
12061,3819667.0,3710123.0,3567099.0,3364698.0,3578103.0,3682195.0,3936189.0,4192005.0,4190399.0,4634195.0,4698645.0
12063,549999.0,563148.0,522390.0,512283.0,495917.0,504476.0,502442.0,516280.0,539879.0,594054.0,703078.0
12065,133902.0,127517.0,118034.0,119713.0,121589.0,132281.0,134380.0,138817.0,145927.0,160402.0,145572.0
12067,59503.0,64474.0,69477.0,77331.0,80559.0,92852.0,86435.0,78072.0,76590.0,79242.0,86362.0
12069,5032105.0,5010119.0,4835557.0,4946329.0,4876127.0,4841947.0,4511133.0,4768238.0,5061166.0,5446850.0,5659143.0
12071,12109815.0,11606326.0,11420185.0,11726194.0,12073732.0,12800336.0,14088611.0,15231049.0,15274722.0,15824394.0,16326174.0
12073,4754996.0,5136286.0,4914367.0,4796261.0,4808809.0,5099638.0,5917678.0,6396188.0,7165647.0,7378419.0,7842092.0
12075,347993.0,345293.0,342256.0,340846.0,331688.0,337435.0,347892.0,358948.0,366477.0,393373.0,419840.0
12077,14624.0,14912.0,82072.0,33718.0,40848.0,17873.0,45951.0,18668.0,18048.0,22272.0,29080.0
12079,210829.0,210532.0,205759.0,207969.0,209746.0,201478.0,179353.0,169071.0,178194.0,184382.0,182759.0
12081,5454545.0,5144611.0,4992423.0,5108730.0,5009165.0,5283279.0,5555378.0,6078188.0,6666297.0,6904111.0,7168278.0
12083,4894065.0,5140147.0,4929662.0,4977085.0,5181068.0,5558563.0,5372432.0,5722792.0,5996137.0,6187044.0,6350507.0
12085,3862921.0,3701484.0,3441126.0,3489540.0,3606453.0,3668236.0,3914110.0,4347076.0,4952200.0,4956424.0,5227389.0
12086,77178198.0,80351582.0,82934795.0,91039593.0,95057869.0,102381648.0,114771254.0,124922100.0,127675101.0,127664612.0,131441446.0
12087,2226451.0,2257704.0,2257145.0,2304781.0,2419553.0,2530966.0,2659775.0,2833238.0,2998160.0,3203448.0,3346452.0
12089,925787.0,970426.0,906901.0,902788.0,909943.0,907870.0,976170.0,1013133.0,1098904.0,1112896.0,1191732.0
12091,3413323.0,3500244.0,3525011.0,3470132.0,3433323.0,3387180.0,3674067.0,3760353.0,3890404.0,3960539.0,4168015.0
12093,505228.0,477133.0,471896.0,470712.0,484827.0,508477.0,504172.0,538920.0,510018.0,524791.0,537192.0
12095,21823547.0,22000085.0,21198429.0,22522844.0,24254730.0,26974308.0,28393657.0,29389669.0,31366341.0,32954895.0,33994640.0
12097,2327653.0,2409037.0,2358704.0,2409195.0,2419061.0,2579429.0,2744821.0,2963127.0,3226279.0,3606772.0,3824777.0
12099,39029649.0,38592581.0,37908787.0,37015280.0,39122577.0,40569737.0,45034867.0,49143743.0,50634130.0,52658957.0,53814482.0
12101,5727120.0,5653835.0,5524131.0,5492651.0,5310103.0,5122817.0,5066760.0,5191111.0,5491831.0,6015790.0,6158526.0
12103,27842576.0,26407448.0,26723676.0,29009366.0,30642751.0,32623219.0,34935411.0,39331832.0,42233936.0,44638164.0,47178355.0
12105,5725532.0,6082921.0,5811559.0,5570077.0,5663831.0,5776340.0,5727267.0,6010149.0,6717782.0,7643324.0,8092577.0
12107,683316.0,652372.0,642232.0,645723.0,564587.0,549745.0,533191.0,526852.0,524053.0,533668.0,556961.0
12109,2786112.0,2850983.0,2902509.0,2833072.0,2940180.0,3100391.0,3527105.0,3879785.0,4125350.0,4267208.0,4939299.0
12111,3962706.0,3484802.0,3276739.0,3326335.0,3363416.0,3471600.0,3692635.0,3956569.0,4072095.0,4055087.0,4145818.0
12113,1307746.0,1239357.0,1236682.0,1189934.0,1160731.0,1149464.0,1207962.0,1285973.0,1389452.0,1475345.0,1527751.0
12115,12634327.0,11826287.0,11425719.0,11281009.0,11672095.0,11770474.0,12531364.0,13235480.0,13809366.0,14014129.0,14784629.0
12117,6257556.0,6331587.0,6652111.0,6561416.0,6592680.0,6609549.0,7155910.0,7691460.0,7958212.0,9222438.0,9457138.0
12119,1238868.0,1347423.0,1387980.0,1512067.0,1642680.0,1756685.0,2151651.0,2317103.0,2634618.0,2773570.0,2973946.0
12121,463432.0,466646.0,467813.0,453683.0,478299.0,482481.0,445090.0,484649.0,499247.0,504388.0,540775.0
12123,155682.0,162169.0,167487.0,175320.0,210680.0,219179.0,243940.0,255156.0,245398.0,240118.0,241164.0
12125,67090.0,67668.0,71112.0,70027.0,68984.0,68911.0,66015.0,71185.0,77400.0,74876.0,78678.0
12127,8677486.0,8460958.0,8138896.0,7906337.0,8057898.0,7956814.0,8473534.0,8933133.0,9211723.0,10199418.0,10494215.0
12129,277647.0,258748.0,227236.0,212947.0,206509.0,198041.0,197355.0,204025.0,227847.0,410390.0,409359.0
12131,918162.0,726402.0,752223.0,796309.0,873975.0,867573.0,929365.0,1093349.0,1261897.0,1343237.0,1489965.0
12133,151005.0,151019.0,156562.0,171700.0,174445.0,173634.0,186085.0,189084.0,186414.0,219748.0,249171.0
13001,255282.0,241564.0,252772.0,249433.0,255056.0,259705.0,260304.0,256291.0,268959.0,275007.0,294534.0
13003,74685.0,77571.0,80642.0,84048.0,84849.0,88275.0,88365.0,91592.0,96272.0,99267.0,96290.0
13005,206810.0,202202.0,205573.0,202802.0,201882.0,208735.0,214391.0,223713.0,238068.0,237456.0,252401.0
13007,14302.0,15132.0,14018.0,14765.0,17187.0,18866.0,19985.0,20064.0,21210.0,21810.0,23765.0
13009,586424.0,607483.0,601790.0,596058.0,588442.0,588078.0,596884.0,624376.0,646696.0,675991.0,660812.0
13011,97063.0,102022.0,110293.0,115074.0,114048.0,116277.0,115360.0,92863.0,100537.0,98128.0,116384.0
13013,887684.0,812982.0,728735.0,732958.0,740024.0,712255.0,731660.0,804449.0,910265.0,1050888.0,970365.0
13015,1361513.0,1213374.0,1417773.0,1160146.0,1171275.0,1135241.0,1153262.0,1252631.0,1266674.0,1290180.0,1362233.0
13017,432937.0,404134.0,362056.0,354784.0,352372.0,346682.0,370299.0,384044.0,392573.0,409913.0,421561.0
13019,256214.0,264646.0,277740.0,275483.0,277621.0,270804.0,271633.0,269817.0,296314.0,287879.0,288859.0
13021,3108453.0,2892879.0,2647548.0,2532454.0,2511160.0,2402656.0,2781619.0,2813056.0,2947408.0,3217951.0,3189527.0
13023,164782.0,174717.0,171510.0,175343.0,172923.0,159629.0,167983.0,165290.0,173165.0,172635.0,169947.0
13025,82377.0,77532.0,83378.0,85339.0,83994.0,84975.0,84006.0,86605.0,89797.0,91917.0,90550.0
13027,195626.0,192977.0,189453.0,188985.0,182285.0,187806.0,189589.0,187845.0,196774.0,186468.0,197373.0
13029,366323.0,393499.0,372389.0,380118.0,332199.0,328486.0,330231.0,346189.0,373563.0,390709.0,421336.0
13031,1230058.0,1216867.0,1047782.0,986399.0,1005599.0,1010872.0,1038177.0,1053654.0,1120328.0,1146097.0,1194914.0
13033,225307.0,238587.0,221970.0,225955.0,234038.0,220133.0,217510.0,232336.0,225638.0,239865.0,239092.0
13035,331509.0,303360.0,248392.0,261533.0,256453.0,247243.0,251888.0,236876.0,265457.0,268815.0,301067.0
13037,260006.0,252319.0,238653.0,94985.0,69705.0,70305.0,73370.0,74689.0,77303.0,81870.0,89764.0
13039,439968.0,337136.0,311626.0,296091.0,274536.0,276052.0,291395.0,312776.0,332539.0,307863.0,280745.0
13043,174110.0,182248.0,182435.0,174252.0,185176.0,174901.0,183629.0,186066.0,183001.0,187986.0,198117.0
13045,2029633.0,1742898.0,1728624.0,1700755.0,1661520.0,1587415.0,1539487.0,1477904.0,2199237.0,2465171.0,1883295.0
13047,889561.0,862176.0,830765.0,786458.0,720550.0,697535.0,629495.0,631703.0,663221.0,687146.0,741753.0
13049,102089.0,100681.0,95275.0,93128.0,94279.0,93624.0,93425.0,98136.0,105248.0,111377.0,105390.0
13051,4882197.0,4683247.0,4471060.0,4839545.0,4643850.0,4965966.0,5801927.0,6314712.0,6362858.0,6192512.0,6445755.0
13053,42071.0,43366.0,41851.0,84223.0,42979.0,78966.0,92191.0,96424.0,108649.0,95932.0,91590.0
13055,304489.0,300137.0,299118.0,292128.0,302272.0,293575.0,280040.0,280168.0,295099.0,297790.0,302841.0
13057,3003642.0,2717216.0,2511345.0,2413097.0,2429175.0,2391410.0,2561399.0,2750305.0,3031664.0,3204048.0,3409041.0
13059,2280567.0,2226800.0,2115167.0,2128226.0,2398139.0,2494583.0,2725252.0,2826332.0,3397094.0,3822911.0,3422989.0
13061,16629.0,16754.0,17114.0,16813.0,16680.0,16639.0,17029.0,16278.0,17275.0,19865.0,20804.0
13063,1529111.0,1507691.0,1536881.0,1460294.0,1429746.0,1405078.0,1497090.0,1299034.0,1355179.0,1625481.0,1831128.0
13065,95290.0,96640.0,106189.0,107497.0,104259.0,99721.0,102233.0,103896.0,116061.0,113661.0,113158.0
13067,10542221.0,9467972.0,9489929.0,10102532.0,10269243.0,10933235.0,11935855.0,13796846.0,13416881.0,15215670.0,15632932.0
13069,664934.0,654483.0,643147.0,627558.0,607470.0,634536.0,637272.0,669039.0,701150.0,711709.0,748964.0
13071,700370.0,657097.0,636001.0,602920.0,600011.0,616295.0,630806.0,663962.0,712734.0,1189066.0,1096401.0
13073,1597499.0,1604453.0,1599186.0,1822228.0,1841732.0,1775198.0,1868566.0,1764758.0,2167303.0,2131093.0,2351258.0
13075,183880.0,157430.0,174911.0,181186.0,182560.0,185062.0,184957.0,203653.0,200399.0,205213.0,229499.0
13077,1545340.0,1315220.0,1241624.0,1258169.0,1277264.0,1250179.0,1283499.0,1343817.0,1414043.0,1482339.0,1476380.0
